"","Country","Year","GDP","Corporate income tax rate","Taxes_on_income_prof_k_corp_tax_rev_gdp","Taxes_on_income_prof_corp_tax_rev_gdp","Unemployment rate","Unemployment rate men","Unemployment rate women","Gini","Pre_tax_national_income_Top_10%","Net_personal_wealth_Top_10%","Inflation","Interest_Rate","Net_operating_surplus_mix_income","CAPN","CAPN_ICT","CPNK","CPNK_ICT","Wages_LC","Wages_LC_C","Wages_PPP","Growth"
"102","Chile","2013",389966.655,20,4.382,NA,"5.931531389957077","5.2784224105850903","6.8806907828740211",45.8,0.6595,0.816,1.78955553984587,4.5,54629562.843,312656000,NA,359247356.428,NA,NA,NA,NA,3.30850901050018
"103","Chile","2014",396957.381,21,4.17,NA,"6.3903273137606256","6.0390631783901316","6.8922560725573234",NA,0.6554,0.8156,4.71867527854671,3,57378145.651,354383000,NA,377368518.531,NA,NA,NA,NA,1.79264711748238
"104","Chile","2015",405499.672,22.5,4.286,NA,"6.2128613080059552","5.780021301429481","6.8333600569582593",44.4,0.6513,0.8171,4.3487735321705,3.35,59618608.639,394297000,NA,394297000,NA,NA,NA,NA,2.15194159596696
"105","Chile","2016",412608.239,24,4.216,NA,"6.4894063739105556","6.1227502691478657","7.0161385607741158",NA,0.6463,0.8066,3.78619355893115,3.48,61967632.525,423561000,NA,409345688.102,NA,NA,NA,NA,1.7530389025814
"106","Chile","2017",418210.214,25,4.261,NA,"6.6725826312642598","6.2970239105451427","7.206809542132298",44.4,0.6412,0.8079,2.18271846868523,2.5,65946459.671,446396000,NA,422083701.104,NA,NA,NA,NA,1.35769828871497
"107","Chile","2018",434896.92,25,4.675,NA,"6.9659028961459324","6.4422164533401691","7.6963934227898267",NA,0.6269,0.8058,2.43488981353058,2.75,68195246.805,477350000,NA,435322685.934,NA,NA,NA,NA,3.99002832580268
"108","Chile","2019",438247.971,25,4.887,NA,"6.9954029869078234","6.4588435277853984","7.7343166145532214",NA,0.6124,0.8033,2.55754475703323,1.71,NA,NA,NA,NA,NA,NA,NA,NA,0.770539142930705
"109","Chile","2020",412048.51,10,NA,NA,"10.662020937805179","10.471140351710829","10.93413529455491",44.9,0.5978,0.797,3.04549084804331,0.3,NA,NA,NA,NA,NA,NA,NA,NA,-5.97822756377348
"110","Chile","2021",460127.272,10,NA,NA,"8.8455858567509296","8.6246932782299499","9.1585411849082163",NA,0.5978,0.8039,4.52456838259136,3.33,NA,NA,NA,NA,NA,NA,NA,NA,11.6682285782322
"111","Colombia","2000",334289.988,35,2.624,2.624,"..","..","..",58.7,0.5814,0.7179,9.22257080235504,10.8723666666667,NA,NA,NA,NA,NA,NA,NA,NA,2.56919756035217
"112","Colombia","2001",339899.133,35,3.395,3.395,"15.040122708484731","12.020687296439061","19.404020909399652",57.5,0.5814,0.7197,7.96970293133976,10.4245278933333,NA,NA,NA,NA,NA,NA,NA,NA,1.67792790731141
"113","Colombia","2002",348409.743,35,3.207,3.207,"15.63300328508587","12.56535988718198","20.011292741278819",56,0.5814,0.7167,6.35192507425155,6.06,NA,NA,NA,NA,NA,NA,NA,NA,2.50386340349978
"114","Colombia","2003",362062.204,36.75,3.263,3.263,"14.18940019688595","11.006017245165371","18.64509472241776",53.6,0.5776,0.7165,7.1307416862268,6.94583333333333,NA,NA,NA,NA,NA,NA,NA,NA,3.91850723875997
"115","Colombia","2004",381370.771,38.5,3.879,3.879,"13.71745236779393","10.70781765469712","18.020922538587762",55,0.5671,0.7148,5.90126181451809,7.00916666666667,NA,NA,NA,NA,NA,NA,NA,NA,5.33294190519814
"116","Colombia","2005",399320.211,38.5,3.86,3.86,"11.87031717998808","9.0967025325720439","15.8841911997274",53.9,0.5598,0.6921,5.05142028722872,6.185,NA,NA,NA,NA,NA,NA,NA,NA,4.70655890930876
"117","Colombia","2006",426142.025,38.5,4.225,4.225,"..","..","..",NA,0.561,0.708,4.29245011787705,6.49,NA,NA,NA,NA,NA,NA,NA,NA,6.7168686335288
"118","Colombia","2007",454856.304,34,4.3,4.3,"11.20417633163455","8.7391475766977784","14.81202769603563",NA,0.5621,0.7165,5.54514128187459,8.66583333333333,NA,NA,NA,NA,NA,NA,NA,NA,6.73819461950508
"119","Colombia","2008",469791.266,33,3.88,3.88,"11.2733770288822","8.8724070867272076","14.766633667700271",55.3,0.5632,0.7323,6.99855040288351,9.72528608333333,NA,NA,NA,NA,NA,NA,NA,NA,3.28344619359172
"120","Colombia","2009",475145.236,33,4.377,4.377,"12.06625609296767","9.3672394112134292","15.839490385565171",54.3,0.5616,0.7667,4.2010447688327,5.64779541666667,NA,NA,NA,NA,NA,NA,NA,NA,1.13964868814738
"121","Colombia","2010",496501.394,33,3.751,3.751,"11.83051654418585","8.9993106101922926","15.679867789371089",54.6,0.553,0.7347,2.27118326422564,3.146681,NA,NA,NA,NA,NA,NA,NA,NA,4.49465897622932
"122","Colombia","2011",530997.775,33,4.218,4.218,"10.87551612337257","8.221574978828361","14.45850512932148",53.5,0.5526,0.7054,3.41758959146978,4.03408871608333,NA,NA,NA,NA,NA,NA,NA,NA,6.94789207379346
"123","Colombia","2012",551773.783,33,5.352,5.352,"10.430630959538311","7.8941609230816052","13.78897980226764",52.6,0.5288,0.6746,3.16732560328694,5.00797711766667,NA,NA,NA,NA,NA,NA,NA,NA,3.91263560379326
"124","Colombia","2013",580101.814,34,5.432,5.432,"9.6955287031350252","7.4117572341355018","12.70997002716806",52.6,0.5358,0.681,2.01809847891195,3.40786952858333,NA,NA,NA,NA,NA,NA,NA,NA,5.13399365333745
"125","Colombia","2014",606200.768,34,5.3,5.3,"9.1524057458701868","7.0095334383666179","11.977227176436759",52.6,0.5369,0.694,2.89781874427855,3.84583333333333,NA,NA,NA,NA,NA,NA,NA,NA,4.4990298892601
"126","Colombia","2015",624119.465,39,5.145,5.145,"8.9525690154375575","6.7510092952902099","11.83220536668127",51,0.5248,0.6509,4.99023427513779,4.69333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2.95590140195928
"127","Colombia","2016",637147.226,40,4.905,4.905,"9.2655026612482896","7.1171470991595696","12.074734520397371",50.6,0.5277,0.6544,7.51429322788323,7.1,NA,NA,NA,NA,NA,NA,NA,NA,2.08738258147421
"128","Colombia","2017",645808.356,40,4.886,4.886,"9.4187416396146126","7.2002555447651684","12.326138088813909",49.7,0.5262,0.6359,4.3121410323773,6.11583333333333,NA,NA,NA,NA,NA,NA,NA,NA,1.35936085830185
"129","Colombia","2018",662368.976,37,4.923,4.923,"9.716941713030419","7.4605538304612367","12.70368795453531",50.4,0.534,0.6469,3.24023413752975,4.35333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2.56432420642139
"130","Colombia","2019",683477.718,33,4.735,4.735,"10.541388074639331","8.1885442484958944","13.670480479354399",51.3,0.5451,0.6465,3.52549273618952,4.26,NA,NA,NA,NA,NA,NA,NA,NA,3.18685547856939
"131","Colombia","2020",635305.175,32,NA,NA,"15.98323991148402","12.78029567389072","20.4817935250056",54.2,0.5562,0.644,2.52462053498877,2.85554620433333,NA,NA,NA,NA,NA,NA,NA,NA,-7.04815120249464
"132","Colombia","2021",702414.313,31,NA,NA,"13.76014142026502","10.61653999856444","18.15548443244062",NA,0.5562,0.6458,3.49514563106798,1.92490625875,NA,NA,NA,NA,NA,NA,NA,NA,10.563291570858
"133","Costa Rica","2000",45948.669,30,0,NA,"5.0816444102203562","4.3300983262134407","6.6450763418492924",47.4,0.5278,0.6073,10.9615496593622,17.549775,1732067.7031,NA,NA,NA,NA,NA,NA,NA,3.86871888567044
"134","Costa Rica","2001",47552.815,30,0,NA,"5.9146296223145631","5.1387698316615111","7.3900079539231358",51.5,0.5278,0.6075,11.2556157091172,14.3925237,1915844.7517,NA,NA,NA,NA,NA,NA,NA,3.4911696789302
"135","Costa Rica","2002",49177.636,30,0,NA,"6.3338851342165441","5.5804917659983069","7.7635598703173798",51.8,0.5278,0.6075,9.16752048509115,12.04,2185777.4795,NA,NA,NA,NA,NA,NA,NA,3.41687658238528
"136","Costa Rica","2003",51300.723,30,1.447,1.447,"6.5584228662104618","5.7930382407749343","7.9968520805034844",49.3,0.5278,0.6076,9.4475809161698,11.9966666666667,2608192.9766,NA,NA,NA,NA,NA,NA,NA,4.31717986606758
"137","Costa Rica","2004",53570.575,30,1.633,1.633,"6.3909514851882214","5.4095568698231657","8.2990835529380877",48.4,0.5278,0.6074,12.3148150178852,8.94083333333333,3227538.1336,NA,NA,NA,NA,NA,NA,NA,4.42460040962775
"138","Costa Rica","2005",55700.898,30,3.011,3.011,"6.5712040244063212","5.0401563028795344","9.334779392871873",47.5,0.5278,0.6074,13.7982949108987,7.40904761908333,3786109.9912,NA,NA,NA,NA,NA,NA,NA,3.97666629488297
"139","Costa Rica","2006",59781.933,30,2.424,2.424,"5.739959264562505","4.2737159977465504","8.3728196845726153",49.3,0.5278,0.6073,11.4705968149052,9.12583333333333,4618303.8471,NA,NA,NA,NA,NA,NA,NA,7.32669516387329
"140","Costa Rica","2007",64693.098,30,2.512,2.512,"4.4900985846902701","3.1983437923676998","6.7749888675669263",49.3,0.5278,0.6073,9.35724456417162,6.17,5531926.0298,NA,NA,NA,NA,NA,NA,NA,8.215132488272
"141","Costa Rica","2008",67758.37,30,2.972,2.972,"4.7814255348998387","4.1395566501217074","5.8795958807104887",48.6,0.5278,0.6076,13.4244635507283,4.39416666666667,6425826.453,NA,NA,NA,NA,NA,NA,NA,4.7381746967814
"142","Costa Rica","2009",67166.53,30,2.52,2.52,"7.7128464820430134","6.5873351694146418","9.6027124627072915",50.6,0.5278,0.6076,7.84270167700652,6.155,6869343.0106,NA,NA,NA,NA,NA,NA,NA,-0.873456666681912
"143","Costa Rica","2010",70766.887,30,2.274,2.274,"8.9164391146456605","7.6493636517350749","11.02382430028387",48,0.5278,0.6077,5.66275708420023,5.3875,7608129.3897,NA,NA,NA,NA,NA,NA,NA,5.36034390938463
"144","Costa Rica","2011",73882.866,30,2.248,2.248,"10.308399974297631","8.7064674972155096","13.00619996086105",48.8,0.5281,0.6122,4.87799830970698,4.89228655033333,8090334.2315,NA,NA,NA,NA,NA,NA,NA,4.40315963029431
"145","Costa Rica","2012",77490.265,30,1.943,1.943,"10.1721498583389","8.8797610247011196","12.17879821353049",48.4,0.5387,0.6766,4.49545314354611,4.99876523391667,8834403.549,NA,NA,NA,NA,NA,NA,NA,4.88259212900594
"146","Costa Rica","2013",79423.466,30,2.141,2.141,"9.3811996483396047","8.2502436444934375","11.123097787766181",49.2,0.5429,0.789,5.23133614174423,4.34580361958333,9381651.023,NA,NA,NA,NA,NA,NA,NA,2.49476627806086
"147","Costa Rica","2014",82236.732,30,2.05,2.05,"9.6200696400490475","8.1340046865308988","11.94279942689235",48.6,0.5356,0.6538,4.51920098516958,4.79482754483333,10498686.72,NA,NA,NA,NA,NA,NA,NA,3.54210933076127
"148","Costa Rica","2015",85240.084,30,2.187,2.187,"9.613007399001626","7.9771023039153528","12.164844803456999",48.4,0.542,0.6718,0.801982005099592,3.21116545741667,11336307,NA,NA,NA,NA,NA,NA,NA,3.6520809216981
"149","Costa Rica","2016",88823.853,30,2.315,2.315,"9.5382495646353824","7.9848242340205964","12.09931065587436",48.7,0.5476,0.7175,-0.0174788505908107,1.657707521,12254920.69,NA,NA,NA,NA,NA,NA,NA,4.20432363722213
"150","Costa Rica","2017",92516.881,30,2.457,2.457,"9.0713642962328311","7.5255275427116031","11.625555328128479",48.3,0.53,0.6435,1.62590692991729,3.839154391,13686375.33,NA,NA,NA,NA,NA,NA,NA,4.15769849569574
"151","Costa Rica","2018",94937.034,30,2.545,2.545,"10.28096517128037","8.4377820908871684","13.224464566862",48,0.5376,0.6832,2.22111461526584,5.07916666666667,14166754.14,NA,NA,NA,NA,NA,NA,NA,2.61590422617036
"152","Costa Rica","2019",97232.148,30,2.817,2.545,"11.759560721028111","9.3472296683709484","15.33298273515117",48.2,0.5346,0.6833,2.09604635327805,4.44666666666667,14584670.1335,NA,NA,NA,NA,NA,NA,NA,2.41751180050559
"153","Costa Rica","2020",93293.363,30,NA,NA,"19.46231702859971","15.53644424258081","25.39163957842084",49.3,0.5501,0.6833,0.724911478131358,1.1625,NA,NA,NA,NA,NA,NA,NA,NA,-4.05090814202727
"154","Costa Rica","2021",100364.595,30,NA,NA,"16.426763012623351","12.697898657576999","21.960575134047922",NA,0.5501,0.6834,1.72647755109235,0.763333333333333,NA,NA,NA,NA,NA,NA,NA,NA,7.57956597619919
"155","Czech Republic","2000",240066.227,31,3.192,3.192,"8.7640082893743045","7.3292470668169294","10.56612919315833",NA,0.3001,0.5557,3.77538829151733,5.25,729313,10725777,160409,12594394,128491.7,173858.189267599,256666.724114714,17381.0578327063,4.00102885827192
"156","Czech Republic","2001",247371.386,31,3.66,3.66,"8.1411117134050706","6.7527196147807711","9.8881368851996978",NA,0.302,0.5558,4.66267556988255,4.75,809808,11331627,172583,12878024,136868.9,189208.928961025,269903.663628155,18277.4420913387,3.04297655329918
"157","Czech Republic","2002",251254.758,31,3.966,3.966,"7.2890150335623476","5.9100093369395559","9.0351384142829563",26.6,0.2937,0.5558,1.90298097019031,2.75,817920,11698078,170746,13122983,142530.5,203271.197541506,286226.634842206,19382.8074543462,1.56985497101916
"158","Czech Republic","2003",260258.946,31,4.227,4.227,"7.7780375652716094","6.1062565536525701","9.883772122919785",NA,0.2943,0.5559,0.118739205526785,2,852954,12150880,179451,13459796,148150.9,219031.497532813,308050.997726522,20860.7182149352,3.58368855247708
"159","Czech Republic","2004",272788.491,28,4.196,4.196,"8.2943652092588245","7.0244038683098822","9.8981526387725403",27.5,0.2988,0.5561,2.76010781671159,2.5,928580,12803573,189126,13777236,157536.1,236759.024654439,321920.17947113,21799.9169008062,4.81426102447982
"160","Czech Republic","2005",290796.944,26,4.127,4.127,"7.925862935332999","6.4550703592296799","9.790087208028396",26.9,0.3025,0.5563,1.85709789109223,2,1012549,13358844,192147,14134633,174325.4,246457.435344369,331383.331731192,22440.746354952,6.60161758803821
"161","Czech Republic","2006",310474.978,24,4.373,4.373,"7.1376365594706881","5.8025285144977321","8.8358678552700596",26.7,0.3028,0.5584,2.53399258343632,2.5,1119402,14056765,209921,14509193,197942.9,260859.740941124,344665.579815785,23340.1988371658,6.76693287395757
"162","Czech Republic","2007",327769.486,24,4.455,4.455,"5.3158276944977461","4.2183975175335622","6.7330113221120147",26,0.3038,0.5619,2.85312437211172,3.5,1226018,15337701,238924,14918438,225519.2,276548.971412544,354951.840265471,24036.7678543414,5.57033874723391
"163","Czech Republic","2008",336574.724,21,4.027,4.027,"4.3955203913924237","3.4628093600377641","5.6158461266984281",26.3,0.3226,0.5671,6.35866380152374,2.58,1239024,16458228,258123,15342200,247101.4,290845.224830371,356850.565030312,24165.3464422356,2.68641175463173
"164","Czech Republic","2009",320899.325,20,3.371,3.371,"6.662080103933504","5.8477073342164836","7.7298620674579741",26.2,0.2993,0.5605,1.0193773532923,1.14,1183089,16557557,268054,15659122,258598.6,292234.876528182,355421.595058894,24068.5788935786,-4.65733101217665
"165","Czech Republic","2010",328712.91,19,3.211,3.211,"7.2825591026105281","6.3826156951343274","8.462405221912416",26.6,0.2987,0.5645,1.47272727272729,0.75,1166921,16603324,268453,15968068,263548.6,302630.083340999,366345.297756265,24808.3144747498,2.43490228594278
"166","Czech Republic","2011",334499.439,19,3.193,3.193,"6.7253231071619668","5.8105863909675346","7.9099899948140644",26.4,0.2908,0.566,1.91721913635547,0.75,1162907,16851224,275212,16281519,277862.2,310325.859078638,369330.450494622,25010.4642180162,1.76035951858418
"167","Czech Republic","2012",331873.604,19,3.307,3.307,"6.9792697444185352","6.0253571439442561","8.2054296238685396",26.1,0.304,0.5662,3.28762306610408,0.05,1114424,16866250,284906,16592615,292046.5,317578.073086756,370006.747907173,25056.2619912968,-0.785004306090935
"168","Czech Republic","2013",331721.262,19,3.39,3.39,"6.9531912155711986","5.903528112378603","8.2870531349986898",26.5,0.2975,0.5686,1.43829787234043,0.05,1117146,16921081,291481,17065882,299636.1,317803.53343002,367699.932447041,24900.0481577341,-0.0459036205844211
"169","Czech Republic","2014",339225.138,19,3.497,3.497,"6.1080690442583014","5.0985240737557147","7.3944025169012422",25.9,0.3039,0.5725,0.343988589646784,0.05,1239673,17294030,303977,17374277,306020.8,327251.018472149,375454.492921272,25425.1745235874,2.26210281329509
"170","Czech Republic","2015",357503.881,19,3.569,3.569,"5.0480494179861619","4.2320252976155999","6.0780306186322353",25.9,0.3083,0.5694,0.309364548494974,0.05,1343112,17759228,336740,17759228,336740,336882.088996321,386495.564891067,26172.8581631554,5.38838103442676
"171","Czech Republic","2016",366574.771,19,3.726,3.726,"3.9519626096545379","3.3776476228805139","4.672578104766643",25.4,0.2989,0.5697,0.683504209385683,0.05,1351573,18139686,356489,18093316,356891,350192.694783631,400144.879549993,27097.1678035338,2.537284343495
"172","Czech Republic","2017",385522.011,19,3.685,3.685,"2.8926103567804771","2.33988249018961","3.5826436542027928",24.9,0.2964,0.5739,2.45053398460138,0.5,1409863,18647502,370277,18472857,370819.7,376657.102811064,420596.595218385,28482.1251018999,5.16872450013751
"173","Czech Republic","2018",397936.159,19,3.623,3.623,"2.245850234461809","1.7932403702027431","2.8081152568264378",25,0.2886,0.5783,2.14949494949492,1.75,1432590,19492384,407233,18969941,407233,406614.003910228,442873.786790825,29990.7006930927,3.22008799648018
"174","Czech Republic","2019",409993.142,19,3.508,3.508,"2.0158161346970629","1.7242240743805091","2.3791442303553731",25.3,0.2897,0.5793,2.84787595918047,2,1516861,20704832,464340,19522494,449714,435463.369839973,461269.857329876,31236.4530088112,3.02987871981747
"175","Czech Republic","2020",387431.35,19,NA,NA,"2.5506471537059139","2.2323202062880112","2.9517687303061821",NA,0.2931,0.579,3.16129528497808,0.25,NA,NA,NA,NA,NA,442846.087465638,456481.04762384,30912.1625160037,-5.50296814476961
"176","Czech Republic","2021",401162.783,19,NA,NA,"2.8056287450272088","2.3088747765692901","3.4293667632815481",NA,0.2928,0.5847,3.8398449150015,3.02,NA,NA,NA,NA,NA,468275.98729987,468275.98729987,31710.8968644062,3.54422351211383
"177","Denmark","2000",242149.524,32,3.186,3.186,"4.4291103121118631","3.8562740648298321","5.0819704021202394",23.8,0.3139,0.5401,2.90328203236457,5.1471,261219,4146516,102901,6272096,74269,267667.703995458,361881.146023485,47994.6178006955,3.74686247063517
"178","Denmark","2001",244142.785,30,2.721,2.721,"4.4377574274633123","3.9145899884216142","5.0332970050673973",NA,0.2968,0.5183,2.33787000255261,3.4913,248847,4374951,106492,6284426,78969,275588.525565928,364036.283039267,48280.4436264319,0.823152970558802
"179","Denmark","2002",245281.334,30,2.804,2.804,"4.3626821860302396","4.044871356732509","4.7256249961295991",NA,0.2908,0.5121,2.42443661219694,3.0355,244184,4488296,110341,6257192,84528,287080.997415255,372326.310922867,49379.9115710942,0.466345544473083
"180","Denmark","2003",246238.075,30,2.815,2.815,"5.3056740855396312","4.6954155005224374","6.0082136906655297",25.6,0.2864,0.5055,2.07507820646504,2.1221,238671,4654273,111615,6269180,89064,297692.33858637,381515.609567215,50598.6456254605,0.390058625496553
"181","Denmark","2004",252808.247,30,2.905,2.905,"5.3543281358886388","4.8874134665773239","5.8861048776714071",24.9,0.2922,0.5082,1.15435693124937,2.138,261783,4793767,115682,6260066,96309,307920.147467079,390006.684095157,51724.7774540012,2.66821936453166
"182","Denmark","2005",258715.469,28,3.442,3.442,"4.579936687361263","4.1508644781011101","5.0672795442375884",25.2,0.3081,0.5157,1.81781458291257,2.3647,276133,5007161,118656,6271727,103118,318542.147812349,396743.838164569,52618.2949477389,2.33664133591338
"183","Denmark","2006",268839.026,28,3.695,3.695,"3.487793194005457","2.685080194512786","4.390454551233403",25.9,0.3123,0.5113,1.92422138464588,3.6853,298222,5388667,127482,6313499,114933,331041.136677805,403427.829422347,53504.7617043668,3.91300800030631
"184","Denmark","2007",271283.415,25,3.156,3.156,"3.376458172049448","2.9393879403123431","3.8697712790141998",26.2,0.3065,0.5111,1.69326586220319,4.2407,272792,5695150,131925,6280818,121424,340565.945475814,407925.468376907,54101.2626964787,0.909238898968473
"185","Denmark","2008",269894.398,25,2.556,2.556,"2.9062600736173372","2.635122494369456","3.2154105446121668",25.2,0.3021,0.4896,3.41626794258375,4.3975,263777,5880014,136409,6246057,126101,355043.426812105,413325.617439043,54817.4594178387,-0.512016925177675
"186","Denmark","2009",256651.901,25,1.91,1.91,"6.2959410278360179","6.9131121184697983","5.6021789962307542",26.7,0.2914,0.5092,1.30470991024336,0.952,224344,5535408,136755,6289584,126335,368250.487577895,423338.878140544,56145.4717378729,-4.90654756013127
"187","Denmark","2010",261453.835,25,2.267,2.267,"7.5978441010830693","8.4154017923149311","6.6802896467490509",27.2,0.3172,0.5107,2.31092436974789,0.7254,284094,5746821,141212,6366662,132290,381589.390501835,428094.412472932,56776.1761976908,1.87099101206345
